,Approved_Flag_P1,Approved_Flag_P4,num_std_12mts,num_std,num_std_6mts,pct_PL_enq_L6m_of_ever,pct_PL_enq_L6m_of_L12m,pct_tl_open_L12M,AGE
19275,1,0,10,17,4,0.0,0.0,0.25,51
50327,0,0,3,3,2,0.0,0.0,0.25,29
22260,0,0,0,0,0,0.0,0.0,0.667,31
44516,0,0,0,0,0,1.0,1.0,0.667,23
489,1,0,19,57,10,0.0,0.0,0.1,45
45913,0,0,0,0,0,0.0,0.0,0.0,47
15935,0,0,0,0,0,0.0,0.0,0.0,27
48775,0,0,0,0,0,0.0,0.0,0.5,23
17374,0,0,0,0,0,0.0,0.0,0.0,34
50902,0,0,3,3,3,0.0,0.0,0.6,28
48314,0,0,0,0,0,1.0,1.0,1.0,32
47394,1,0,0,16,0,0.0,0.0,0.077,30
11705,0,0,0,0,0,0.0,0.0,0.0,27
35740,0,0,0,0,0,1.0,1.0,1.0,32
34693,0,1,3,3,3,0.5,1.0,0.733,25
35710,0,0,0,0,0,0.0,0.0,0.0,25
35931,0,0,7,23,4,0.0,0.0,0.25,25
21062,0,0,0,0,0,0.5,0.5,0.5,31
35386,0,0,8,8,5,0.0,0.0,0.0,29
19996,0,0,0,0,0,0.0,0.0,1.0,25
41003,1,0,3,28,0,0.0,0.0,0.071,49
24255,0,1,0,0,0,1.0,1.0,1.0,32
44386,0,0,0,0,0,0.0,0.0,0.333,25
20176,0,0,0,0,0,0.0,0.0,0.0,30
11763,0,1,1,1,1,0.667,0.667,1.0,25
11577,0,1,1,1,1,0.0,0.0,1.0,29
35622,0,0,1,1,0,0.0,0.0,0.0,31
32172,0,0,0,0,0,1.0,1.0,0.5,24
3439,0,0,0,2,0,0.0,0.0,0.0,40
34660,0,0,0,0,0,0.0,0.0,1.0,29
16633,0,0,0,0,0,0.0,0.0,1.0,49
21639,0,0,0,0,0,0.0,0.0,0.0,34
51276,0,0,1,1,1,0.0,0.0,0.2,41
13006,0,0,0,17,0,0.0,0.0,0.0,34
44535,0,0,0,0,0,0.0,0.0,1.0,21
17889,0,0,15,26,11,0.0,0.0,0.4,41
23675,0,0,0,0,0,0.0,0.0,0.0,49
670,0,0,12,42,10,0.5,1.0,0.222,34
50614,0,1,0,0,0,0.0,0.0,0.0,36
42239,0,0,9,9,4,0.0,0.0,1.0,27
47969,0,0,10,38,4,0.0,0.0,0.0,29
33665,0,0,1,1,1,0.0,0.0,0.0,30
3306,0,0,0,0,0,0.0,0.0,0.0,22
8026,1,0,8,36,4,0.0,0.0,0.125,49
43626,0,0,0,0,0,1.0,1.0,1.0,26
27769,1,0,22,68,10,0.0,0.0,0.667,42
2890,1,0,0,11,0,0.0,0.0,0.0,62
22387,0,0,2,49,0,0.0,0.0,0.182,38
24123,0,0,11,15,5,0.0,0.0,0.5,23
48018,0,0,7,7,2,0.0,0.0,1.0,23
27197,0,0,0,0,0,0.0,0.0,0.455,43
14394,1,0,0,0,0,0.0,0.0,0.0,50
47012,0,0,0,4,0,0.0,0.0,0.4,38
22335,0,0,4,23,2,0.0,0.0,0.167,30
8397,0,1,0,0,0,0.571,1.0,0.056,32
14162,0,1,7,13,1,1.0,1.0,0.0,26
26946,0,0,0,0,0,0.0,0.0,1.0,25
44764,0,0,0,0,0,0.0,0.0,0.0,42
26345,0,1,0,0,0,0.0,0.0,0.0,25
33402,0,0,0,0,0,1.0,1.0,0.0,24
45276,1,0,5,5,4,0.0,0.0,0.4,26
22463,0,0,0,0,0,0.667,0.667,1.0,21
2382,1,0,0,5,0,0.0,0.0,0.167,37
24565,0,1,0,0,0,1.0,1.0,0.5,27
6476,0,0,0,0,0,1.0,1.0,0.75,26
36945,0,0,0,0,0,0.0,0.0,0.1,36
37548,0,0,10,10,4,0.0,0.0,1.0,33
11312,0,0,3,10,3,0.0,0.0,0.5,23
11064,1,0,22,30,15,0.0,0.0,0.714,33
30835,1,0,20,46,8,0.0,0.0,0.2,28
25307,0,0,19,63,7,0.0,0.0,0.0,46
10531,0,0,0,0,0,0.0,0.0,0.0,32
38759,0,0,0,0,0,0.0,0.0,0.053,33
27374,0,0,0,0,0,0.8,0.8,0.765,25
2763,0,0,1,1,1,0.0,0.0,1.0,33
2581,0,0,4,12,1,0.0,0.0,0.0,40
49125,0,0,0,0,0,0.0,0.0,0.0,31
11999,0,1,0,0,0,1.0,1.0,0.059,27
41153,0,0,0,0,0,0.0,0.0,1.0,33
43442,0,0,0,1,0,0.0,0.0,0.4,24
23185,0,0,0,0,0,0.0,0.0,0.333,28
42215,0,0,18,25,8,0.0,0.0,0.5,25
34872,0,0,0,0,0,0.0,0.0,0.0,26
37405,0,0,2,2,1,0.0,0.0,1.0,22
47653,0,1,0,0,0,1.0,1.0,1.0,26
3764,0,0,0,0,0,0.0,0.0,0.444,27
4234,0,0,0,0,0,0.0,0.0,1.0,21
4994,0,0,6,33,0,0.0,0.0,0.0,36
29100,0,0,0,0,0,0.0,0.0,0.423,37
37825,0,0,0,0,0,0.0,0.0,1.0,42
4434,0,0,0,0,0,0.0,0.0,1.0,36
11676,0,0,0,0,0,0.0,0.0,0.0,51
717,0,0,0,0,0,1.0,1.0,0.75,41
29894,1,0,12,39,7,0.0,0.0,0.273,41
36584,0,1,0,0,0,1.0,1.0,1.0,21
6773,0,0,0,0,0,0.667,0.667,0.75,29
43954,0,1,0,0,0,1.0,1.0,0.0,29
49288,0,0,0,0,0,1.0,1.0,0.857,37
10738,0,0,0,0,0,0.0,0.0,0.0,42
27048,0,0,8,8,4,1.0,1.0,1.0,29
14671,0,0,10,32,4,0.0,0.0,0.0,24
42581,0,0,0,0,0,0.0,0.0,1.0,34
33272,0,0,1,1,1,1.0,1.0,0.5,46
42056,0,0,0,0,0,0.0,0.0,0.5,29
39579,0,0,0,0,0,0.0,0.0,0.0,35
36661,0,0,27,109,12,1.0,1.0,0.111,32
9359,0,0,9,61,4,0.0,0.0,0.214,44
30075,0,0,0,0,0,0.2,1.0,0.333,29
10655,0,0,0,0,0,0.0,0.0,0.8,26
30698,0,0,0,0,0,0.0,0.0,0.0,36
36468,0,0,10,21,4,0.0,0.0,0.0,32
40142,1,0,11,15,5,0.0,0.0,0.0,53
32130,0,0,0,0,0,0.0,0.0,1.0,47
39082,0,1,0,0,0,1.0,1.0,1.0,47
12816,0,0,0,0,0,0.0,0.0,0.19,31
36413,0,0,4,6,2,0.0,0.0,0.0,46
192,0,1,1,1,1,0.667,1.0,1.0,23
25396,0,0,0,0,0,0.0,0.0,1.0,40
46182,0,0,0,0,0,0.0,0.0,0.0,30
33584,0,0,0,0,0,0.0,0.0,0.0,32
30009,0,0,0,0,0,0.0,0.0,1.0,26
50362,0,0,0,0,0,0.0,0.0,0.0,55
15810,0,0,0,0,0,0.8,0.8,1.0,31
6160,0,0,10,18,4,0.333,1.0,0.333,36
19071,0,1,12,18,4,1.0,1.0,0.571,26
37158,1,0,88,191,42,0.0,0.0,0.267,35
11164,0,0,9,15,6,0.4,0.667,0.214,43
27964,0,0,0,0,0,1.0,1.0,0.333,26
4927,0,0,0,0,0,1.0,1.0,0.75,26
28916,0,0,9,9,5,0.0,0.0,1.0,26
5552,0,0,11,12,5,0.0,0.0,0.0,27
10799,1,0,0,3,0,0.0,0.0,0.2,36
48310,0,0,0,0,0,0.0,0.0,1.0,27
238,0,0,0,0,0,0.0,0.0,0.0,32
12207,0,0,0,5,0,0.0,0.0,0.0,59
50413,0,0,0,0,0,0.333,0.333,0.333,40
43937,0,1,2,2,2,1.0,1.0,0.571,25
46713,0,0,9,11,4,0.0,0.0,0.077,30
37004,0,0,0,0,0,0.0,0.0,0.0,32
5618,0,0,0,0,0,0.0,0.0,0.0,31
30049,0,0,0,0,0,0.0,0.0,1.0,48
25521,0,0,0,0,0,0.0,0.0,0.0,26
47390,0,1,0,0,0,1.0,1.0,1.0,24
8640,0,0,10,11,4,0.0,0.0,0.25,29
37865,0,0,0,0,0,1.0,1.0,0.0,36
14665,0,0,11,12,3,0.0,0.0,0.308,43
35010,0,1,0,0,0,1.0,1.0,1.0,29
36320,1,0,10,33,4,0.0,0.0,0.0,36
19389,0,0,0,0,0,1.0,1.0,0.75,22
19744,0,0,0,0,0,0.0,0.0,1.0,25
15534,0,0,0,0,0,0.0,0.0,1.0,25
8328,0,0,1,1,1,0.0,0.0,0.0,25
38396,0,0,6,28,2,0.0,0.0,0.235,37
43370,0,1,0,0,0,1.0,1.0,0.846,55
37275,0,0,0,0,0,0.0,0.0,0.5,38
3453,0,0,0,0,0,0.0,0.0,0.8,40
44942,0,0,0,0,0,0.0,0.0,0.0,27
31870,0,0,0,3,0,0.0,0.0,0.111,34
47615,0,0,0,0,0,0.0,0.0,0.0,35
35062,0,0,0,0,0,0.667,1.0,0.5,31
26829,0,0,0,0,0,0.0,0.0,1.0,50
44571,0,0,2,2,2,0.0,0.0,0.333,36
46313,0,0,0,0,0,0.0,0.0,0.333,36
29345,1,0,0,10,0,0.0,0.0,0.0,30
43939,0,0,0,0,0,0.0,0.0,0.0,30
24690,0,0,1,15,0,0.0,0.0,0.5,28
49646,0,0,0,0,0,0.0,0.0,1.0,37
21113,0,1,2,2,2,1.0,1.0,1.0,26
23501,0,0,0,0,0,0.0,0.0,1.0,27
41458,0,0,0,0,0,0.0,0.0,1.0,25
7081,0,0,0,0,0,0.0,0.0,0.75,48
31135,0,0,10,32,4,0.0,0.0,0.0,41
30954,0,0,0,12,0,0.0,0.0,0.0,52
4733,0,0,4,4,4,0.0,0.0,0.667,34
41680,0,0,9,25,4,0.0,0.0,0.8,24
13045,0,0,0,0,0,0.0,0.0,0.833,27
50043,0,0,10,34,4,1.0,1.0,0.778,24
13917,0,0,5,19,0,0.0,0.0,0.0,46
44049,0,0,0,0,0,0.0,0.0,0.0,27
14955,0,0,13,13,7,0.0,0.0,1.0,26
50284,0,0,12,32,5,0.0,0.0,0.5,31
20929,0,0,8,38,6,1.0,1.0,0.333,28
50179,0,0,0,0,0,0.0,0.0,0.0,47
44278,1,0,11,26,5,0.0,0.0,0.2,51
5520,0,0,0,0,0,0.0,0.0,0.5,37
32115,0,0,0,0,0,0.0,0.0,0.5,34
44589,0,0,3,3,3,0.0,0.0,0.2,31
23199,0,0,0,16,0,0.0,0.0,0.0,41
35468,0,0,0,0,0,1.0,1.0,1.0,31
28246,1,0,12,36,6,0.75,1.0,0.167,35
1700,0,0,1,1,1,0.0,0.0,1.0,41
27886,0,0,0,0,0,0.0,0.0,1.0,25
46364,0,0,0,1,0,0.0,0.0,0.0,32
27518,0,0,0,0,0,0.0,0.0,0.0,34
6968,0,0,0,0,0,0.0,0.0,1.0,22
16322,0,1,0,0,0,0.0,0.0,0.667,50
24527,0,1,0,0,0,0.0,0.0,0.0,23
38987,0,0,0,0,0,0.0,0.0,1.0,23
47288,0,0,0,19,0,0.0,0.0,0.25,25
32854,0,0,0,0,0,0.0,0.0,1.0,30
26884,0,0,12,32,4,0.0,0.0,0.0,32
27253,0,0,0,0,0,0.0,0.0,1.0,33
50318,0,0,0,0,0,0.0,0.0,0.0,44
48873,0,0,0,4,0,1.0,1.0,0.0,39
18978,0,0,29,56,12,0.0,0.0,0.294,33
17413,0,0,0,0,0,0.0,0.0,1.0,37
136,0,0,0,0,0,0.0,0.0,0.0,35
39740,0,1,0,0,0,1.0,1.0,0.5,43
23408,0,0,0,0,0,0.0,0.0,0.0,23
30816,0,1,1,1,1,0.75,0.75,0.667,28
11087,0,0,0,0,0,0.0,0.0,0.231,46
19238,0,0,0,0,0,0.0,0.0,0.0,30
15721,0,0,6,6,5,0.0,0.0,1.0,36
1200,0,1,0,0,0,0.0,0.0,1.0,37
38889,1,0,0,0,0,0.0,0.0,0.0,48
26147,0,0,0,0,0,0.0,0.0,0.0,37
44895,1,0,34,82,16,0.0,0.0,0.143,58
48141,0,0,10,14,4,0.0,0.0,0.0,21
46390,0,0,2,2,0,0.0,0.0,0.667,28
30444,0,0,0,0,0,0.0,0.0,0.0,47
6296,1,0,29,64,12,0.083,0.5,0.111,35
3927,0,0,0,0,0,0.5,0.5,1.0,23
14387,1,0,7,26,3,0.0,0.0,0.133,37
26489,1,0,24,67,11,0.0,0.0,0.118,35
32828,0,1,0,0,0,0.333,0.333,1.0,22
3606,0,0,0,0,0,0.0,0.0,1.0,30
21225,0,1,0,0,0,1.0,1.0,0.5,24
26935,0,0,0,0,0,0.0,0.0,0.0,34
35098,1,0,0,0,0,0.0,0.0,0.0,35
11707,0,0,0,16,0,0.0,0.0,0.667,30
2187,0,0,0,0,0,0.0,0.0,0.625,30
32963,1,0,0,0,0,0.667,0.667,0.5,29
12356,0,0,0,0,0,0.0,0.0,0.333,28
17186,0,0,0,0,0,0.0,0.0,0.25,30
15954,1,0,19,68,8,0.0,0.0,0.1,32
35436,0,0,0,0,0,0.0,0.0,0.8,38
48699,0,0,0,0,0,1.0,1.0,0.5,44
18452,0,0,0,0,0,0.0,0.0,0.857,44
35529,0,0,0,0,0,0.0,0.0,0.0,36
34800,1,0,11,39,5,0.1,1.0,0.0,46
25500,0,0,0,0,0,0.0,0.0,0.0,47
5103,0,1,3,27,0,1.0,1.0,0.5,25
13652,0,0,7,7,3,0.2,0.333,0.333,26
31781,0,1,11,11,5,0.0,0.0,0.667,30
1637,0,0,0,0,0,0.0,0.0,1.0,29
41080,0,0,0,0,0,0.0,0.0,1.0,25
30449,0,0,8,8,5,0.0,0.0,0.0,34
11173,0,0,0,0,0,0.0,0.0,1.0,29
49478,0,0,20,65,5,0.0,0.0,0.182,33
35842,0,0,0,0,0,0.0,0.0,1.0,24
25398,0,0,0,0,0,0.0,0.0,1.0,25
7296,1,0,0,0,0,0.0,0.0,0.714,40
3278,0,0,9,9,4,0.0,0.0,1.0,38
31707,0,1,0,0,0,0.0,0.0,0.25,26
8003,0,1,0,0,0,0.0,0.0,0.0,38
26711,0,0,0,0,0,0.0,0.0,1.0,42
29493,0,0,0,0,0,0.0,0.0,1.0,28
47197,0,1,0,0,0,1.0,1.0,1.0,26
41094,0,1,0,0,0,0.0,0.0,0.02,29
48528,0,0,0,0,0,0.0,0.0,1.0,42
31957,0,1,0,0,0,0.667,1.0,0.5,25
23299,0,0,0,0,0,0.0,0.0,1.0,25
13516,0,0,11,33,5,0.0,0.0,0.0,53
7352,0,0,0,0,0,0.0,0.0,1.0,25
46218,0,0,1,9,1,0.0,0.0,0.133,30
10751,0,0,0,0,0,0.0,0.0,0.0,29
40597,0,0,0,0,0,0.0,0.0,0.0,27
16446,0,0,11,28,5,0.0,0.0,0.167,42
24417,0,0,1,1,1,0.0,0.0,0.667,31
7697,0,1,0,0,0,0.0,0.0,0.429,48
50455,0,0,0,1,0,0.0,0.0,0.0,27
5668,0,0,0,0,0,0.0,0.0,0.0,41
38506,0,0,0,11,0,0.333,0.333,0.727,50
28273,0,1,1,1,1,1.0,1.0,1.0,21
43427,0,0,0,0,0,0.0,0.0,0.0,37
18425,0,0,6,6,0,0.0,0.0,0.667,46
41701,0,0,0,0,0,0.0,0.0,0.0,41
5307,0,0,0,0,0,0.0,0.0,0.4,35
4458,0,0,0,0,0,0.0,0.0,0.5,27
20025,0,0,3,3,3,0.0,0.0,1.0,38
48827,0,0,2,2,0,0.0,0.0,0.667,43
19642,0,1,0,0,0,0.667,1.0,0.111,27
12855,0,0,0,0,0,0.0,0.0,1.0,30
18257,0,0,16,18,8,0.0,0.0,0.25,28
21128,0,0,20,20,9,0.333,1.0,0.2,42
27172,0,0,0,2,0,0.5,1.0,0.5,44
26293,0,0,0,0,0,1.0,1.0,1.0,35
19296,0,0,0,0,0,0.0,0.0,1.0,24
43803,1,0,0,2,0,0.0,0.0,0.0,42
20411,0,0,0,3,0,0.0,0.0,0.0,37
38256,0,0,0,0,0,0.0,0.0,0.0,36
16678,1,0,14,51,5,0.714,1.0,0.143,36
8024,0,0,0,0,0,0.0,0.0,0.0,25
24170,0,0,0,21,0,0.0,0.0,0.0,29
29061,0,0,0,1,0,0.0,0.0,0.625,38
43516,0,0,0,0,0,0.0,0.0,0.0,41
50391,0,0,0,0,0,0.0,0.0,0.0,25
23248,0,0,10,33,4,0.4,1.0,0.25,33
16873,1,0,39,102,12,0.0,0.0,0.222,46
25069,0,0,0,0,0,0.0,0.0,1.0,33
33458,0,0,0,0,0,0.0,0.0,1.0,37
30471,0,0,13,21,4,0.0,0.0,0.5,29
44781,0,0,12,53,6,0.143,1.0,0.143,56
16986,0,0,12,19,6,0.0,0.0,0.25,39
10103,0,0,0,0,0,0.0,0.0,1.0,27
1014,0,0,0,6,0,0.0,0.0,0.0,44
48782,0,0,8,30,2,0.0,0.0,0.0,32
869,0,1,10,26,4,1.0,1.0,0.75,46
34761,0,0,0,0,0,0.25,1.0,0.167,38
10626,0,0,0,0,0,0.0,0.0,1.0,29
44717,0,0,0,2,0,1.0,1.0,0.909,45
14924,1,0,7,11,2,0.0,0.0,0.182,35
43326,0,0,0,0,0,0.0,0.0,0.286,26
7610,0,0,0,0,0,0.0,0.0,0.0,41
5283,1,0,0,20,0,0.0,0.0,0.0,37
4370,0,0,14,14,8,0.429,0.545,0.778,30
26149,0,0,3,3,3,0.0,0.0,1.0,23
1361,0,0,15,27,8,0.091,0.25,0.174,40
26249,0,0,0,0,0,1.0,1.0,1.0,28
34397,0,0,0,0,0,0.0,0.0,1.0,26
12625,0,0,0,0,0,0.5,0.5,0.778,41
1551,0,0,0,0,0,1.0,1.0,0.25,45
20810,0,0,11,20,5,0.0,0.0,0.0,31
51316,0,0,0,11,0,0.0,0.0,0.0,29
27586,0,1,0,0,0,0.5,1.0,0.565,40
8252,0,1,0,0,0,0.0,0.0,0.833,30
10442,0,0,0,2,0,0.0,0.0,0.0,41
47510,0,1,0,0,0,0.0,0.0,1.0,34
5039,0,0,0,0,0,0.0,0.0,0.0,45
50439,0,1,5,5,3,0.269,0.304,0.909,28
21869,0,0,0,0,0,0.0,0.0,0.0,37
22520,0,0,9,16,3,0.0,0.0,0.0,33
38462,0,0,0,0,0,0.0,0.0,0.5,29
37887,0,0,0,0,0,0.0,0.0,0.667,21
30131,1,0,0,0,0,0.0,0.0,0.0,32
1134,0,0,0,0,0,0.0,0.0,0.333,31
43764,0,1,0,0,0,1.0,1.0,0.667,30
24944,0,0,0,0,0,0.0,0.0,0.0,47
10278,0,0,0,1,0,0.0,0.0,0.0,31
28327,1,0,10,26,4,0.2,1.0,0.167,29
10451,0,0,0,0,0,0.0,0.0,1.0,37
4017,0,0,0,0,0,0.0,0.0,0.0,36
10409,0,1,0,0,0,0.75,1.0,0.0,26
25640,0,0,0,0,0,0.0,0.0,0.5,26
35192,0,0,0,0,0,1.0,1.0,0.5,24
4138,0,0,0,0,0,0.0,0.0,0.0,38
44816,0,0,22,47,9,0.0,0.0,0.333,21
859,0,0,0,0,0,0.0,0.0,0.0,54
29943,0,0,0,0,0,0.0,0.0,0.6,26
2962,0,0,0,0,0,0.0,0.0,0.5,31
24473,0,0,2,2,2,1.0,1.0,0.6,49
2426,1,0,22,70,10,0.0,0.0,0.0,39
3676,0,0,0,0,0,0.0,0.0,0.6,29
29315,0,0,0,0,0,0.0,0.0,1.0,25
29038,0,0,0,0,0,0.0,0.0,0.0,22
7674,0,1,1,1,1,0.0,0.0,0.8,30
19874,0,0,4,4,4,0.0,0.0,1.0,29
12977,1,0,0,0,0,0.0,0.0,0.077,52
18485,0,0,0,5,0,0.0,0.0,0.072,34
16753,0,0,0,0,0,1.0,1.0,0.333,29
37705,0,0,9,21,3,0.0,0.0,0.5,25
43664,0,1,0,0,0,1.0,1.0,0.571,22
5285,0,0,0,5,0,0.0,0.0,0.0,29
8367,1,0,11,35,5,0.0,0.0,0.0,42
30981,0,0,0,0,0,0.0,0.0,1.0,23
24351,1,0,14,28,7,0.0,0.0,0.5,46
12905,0,1,0,0,0,1.0,1.0,0.889,25
2093,0,1,0,0,0,1.0,1.0,1.0,25
15596,0,0,0,0,0,0.0,0.0,1.0,39
11336,0,0,0,0,0,0.5,0.5,0.375,32
11683,0,0,0,0,0,0.0,0.0,0.0,41
40585,0,0,4,4,2,0.0,0.0,1.0,48
1920,0,0,0,0,0,0.0,0.0,0.667,31
82,0,0,0,0,0,0.0,0.0,0.0,34
17200,0,0,1,10,0,1.0,1.0,0.0,35
13318,0,0,0,0,0,0.0,0.0,0.5,34
42051,0,0,0,0,0,0.0,0.0,1.0,53
37164,0,0,1,3,1,0.0,0.0,0.333,22
41243,0,0,0,0,0,0.0,0.0,0.0,26
18845,0,0,0,0,0,0.5,0.5,0.5,23
27491,0,1,0,5,0,0.0,0.0,0.083,37
1813,0,0,0,0,0,0.0,0.0,0.0,28
34039,0,0,0,0,0,0.0,0.0,0.5,43
2994,0,0,4,21,0,1.0,1.0,0.692,42
37525,0,0,0,0,0,0.333,0.333,1.0,25
15438,0,0,22,40,10,0.0,0.0,0.0,43
14296,0,0,31,36,15,0.0,0.0,0.333,32
42137,0,0,0,0,0,1.0,1.0,0.333,29
2642,0,1,0,0,0,1.0,1.0,1.0,25
9280,0,0,0,0,0,0.0,0.0,0.429,30
40387,0,0,0,15,0,0.0,0.0,0.2,41
29084,1,0,7,12,7,0.0,0.0,0.75,46
18689,0,1,0,0,0,1.0,1.0,0.333,32
36963,1,0,8,31,0,0.0,0.0,0.167,34
45800,1,0,29,94,14,0.0,0.0,0.25,34
29231,1,0,22,40,10,0.0,0.0,0.0,35
45536,0,0,0,5,0,0.0,0.0,0.0,46
12360,0,1,0,0,0,0.667,1.0,0.75,30
3849,1,0,4,7,4,0.0,0.0,0.333,29
51153,0,0,7,7,5,0.0,0.0,1.0,24
34510,0,0,0,0,0,0.0,0.0,1.0,30
16194,0,0,0,0,0,0.0,0.0,1.0,23
19233,0,1,0,0,0,0.0,0.0,1.0,28
30109,0,1,0,0,0,1.0,1.0,0.5,44
16193,0,0,0,0,0,0.0,0.0,1.0,31
26990,0,0,10,34,5,0.0,0.0,0.333,30
36322,0,0,11,17,5,1.0,1.0,0.5,25
29267,0,0,9,11,4,0.0,0.0,0.765,32
46005,0,0,10,25,4,0.0,0.0,0.0,25
2600,1,0,0,0,0,0.0,0.0,0.0,48
16346,0,0,0,0,0,0.0,0.0,0.0,27
22547,0,0,0,0,0,0.0,0.0,0.0,21
30949,0,0,0,0,0,0.0,0.0,0.5,24
1518,1,0,0,0,0,0.0,0.0,0.5,27
29340,0,0,16,20,10,0.0,0.0,0.5,22
28890,0,1,0,0,0,1.0,1.0,1.0,23
32182,0,0,0,0,0,0.0,0.0,0.0,22
47066,0,1,9,25,3,1.0,1.0,0.0,35
4117,0,0,0,0,0,0.667,0.667,0.087,38
22693,0,0,11,42,5,0.0,0.0,0.2,26
10825,0,1,0,0,0,0.0,0.0,0.25,48
5755,0,0,0,0,0,0.0,0.0,0.25,30
38401,0,0,0,3,0,0.0,0.0,0.0,26
41167,0,0,0,0,0,0.0,0.0,0.0,49
14114,0,1,1,1,0,0.667,0.667,0.222,28
49580,0,0,0,0,0,0.0,0.0,0.0,26
22625,0,0,0,0,0,0.0,0.0,0.5,39
45833,0,0,0,0,0,0.0,0.0,0.0,27
39930,0,0,0,0,0,0.0,0.0,0.0,31
28230,0,0,9,18,4,0.0,0.0,0.333,29
22192,0,0,0,24,0,0.0,0.0,0.0,54
14256,0,0,0,0,0,0.0,0.0,0.0,56
44505,0,1,0,0,0,0.4,0.4,0.857,23
1988,1,0,15,38,8,0.0,0.0,0.533,39
25917,0,0,1,1,1,0.0,0.0,1.0,31
30020,1,0,0,0,0,0.0,0.0,0.2,31
40505,0,1,0,0,0,1.0,1.0,0.5,22
16901,0,0,0,0,0,0.0,0.0,0.0,26
10561,0,0,0,0,0,0.0,0.0,0.0,24
32969,1,0,14,25,5,0.0,0.0,0.333,35
38556,0,0,0,0,0,0.667,0.667,0.333,35
25991,0,0,0,0,0,0.0,0.0,0.0,39
29240,0,0,0,0,0,0.0,0.0,1.0,29
15166,0,0,2,2,2,0.0,0.0,0.0,45
23580,0,0,0,0,0,0.0,0.0,1.0,34
22931,0,0,0,0,0,1.0,1.0,0.75,38
37623,0,0,0,0,0,0.0,0.0,0.5,40
49871,0,0,0,0,0,0.0,0.0,0.5,22
24703,0,0,1,11,1,1.0,1.0,0.2,53
22742,0,0,0,9,0,0.0,0.0,0.0,25
9741,0,0,0,0,0,1.0,1.0,0.667,24
45270,0,0,0,0,0,0.0,0.0,1.0,48
15950,0,0,0,2,0,0.0,0.0,0.222,30
3765,0,0,20,30,8,0.0,0.0,0.5,26
49346,0,0,0,3,0,0.0,0.0,0.333,37
46220,0,0,0,12,0,0.0,0.0,0.0,46
39200,0,0,0,0,0,0.0,0.0,1.0,44
25027,0,0,2,2,2,0.0,0.0,0.5,28
7846,0,0,0,0,0,0.0,0.0,0.4,32
47212,0,0,0,0,0,0.667,1.0,0.625,49
12253,1,0,27,162,8,0.0,0.0,0.044,32
26049,0,0,0,0,0,0.0,0.0,0.0,25
21205,0,1,0,0,0,0.0,0.0,0.667,23
16402,0,0,0,0,0,0.0,0.0,0.5,28
30013,0,0,0,0,0,0.0,0.0,0.0,24
19488,0,0,0,9,0,0.0,0.0,0.2,32
31802,0,0,0,0,0,0.0,0.0,1.0,29
887,0,0,0,0,0,0.0,0.0,0.571,31
39029,1,0,18,66,6,0.0,0.0,0.0,24
23620,0,0,2,2,2,0.0,0.0,1.0,28
6989,0,0,1,6,0,0.0,0.0,0.0,44
38811,0,1,0,0,0,1.0,1.0,0.5,32
10808,0,0,0,0,0,0.5,0.5,0.0,25
19552,0,0,6,6,0,0.0,0.0,0.0,43
1424,0,0,0,0,0,0.0,0.0,1.0,23
16523,0,0,0,0,0,0.0,0.0,0.0,28
32026,0,0,0,5,0,0.0,0.0,0.0,24
26500,0,0,0,0,0,0.0,0.0,0.0,24
19581,0,0,0,0,0,0.0,0.0,0.5,29
21515,0,1,0,0,0,0.25,0.375,1.0,23
112,0,0,0,0,0,0.0,0.0,0.0,21
40928,1,0,16,99,0,0.25,0.333,0.154,44
7291,0,0,10,34,5,0.0,0.0,0.0,36
16199,0,0,0,0,0,0.0,0.0,0.714,24
37327,0,0,24,53,10,0.0,0.0,0.571,38
46289,0,0,0,0,0,1.0,1.0,1.0,29
11442,0,0,0,0,0,0.1,0.143,0.625,47
21074,0,0,0,20,0,0.0,0.0,0.333,28
11254,0,0,5,5,3,0.0,0.0,1.0,26
24335,1,0,0,22,0,0.0,0.0,0.0,39
48554,0,0,0,0,0,0.0,0.0,1.0,24
41334,0,0,13,13,3,0.0,0.0,0.8,23
43526,0,0,0,0,0,0.0,0.0,0.0,27
20452,1,0,53,142,23,0.0,0.0,0.382,30
20792,0,0,0,0,0,0.0,0.0,1.0,28
17266,0,0,0,0,0,0.0,0.0,0.6,42
19477,0,0,0,0,0,0.0,0.0,0.0,37
26113,0,0,0,0,0,0.0,0.0,1.0,23
27798,0,0,0,22,0,0.0,0.0,0.0,24
16835,0,0,0,0,0,0.0,0.0,1.0,28
3731,0,0,0,0,0,0.0,0.0,0.0,43
1481,1,0,2,26,0,0.0,0.0,0.0,32
32298,0,0,0,0,0,0.0,0.0,0.0,27
4986,0,0,0,0,0,0.0,0.0,0.667,26
35531,0,0,0,0,0,0.0,0.0,0.0,22
13794,0,0,5,5,5,1.0,1.0,0.5,27
40893,0,1,0,0,0,1.0,1.0,1.0,27
1855,1,0,0,1,0,0.0,0.0,0.0,30
45580,0,0,0,0,0,0.0,0.0,0.0,26
33767,0,0,0,0,0,0.0,0.0,0.857,37
389,0,0,18,42,6,0.0,0.0,0.4,33
44367,0,0,0,0,0,0.0,0.0,1.0,58
39194,0,0,0,0,0,0.667,0.667,0.5,33
18624,1,0,11,36,5,0.0,0.0,0.0,41
10578,0,0,0,0,0,0.0,0.0,0.5,34
